Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (PE) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:34:10  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"PE","XEXEU","PAN","Prefeito","0","0","0","0","5.959","0.000",
"PE","ABREU E LIMA","PAN","Prefeito","0","0","0","0","56.775","0.000",
"PE","AFOGADOS DA INGAZEIRA","PAN","Prefeito","0","0","0","0","17.925","0.000",
"PE","AFRANIO","PAN","Prefeito","0","0","0","0","7.350","0.000",
"PE","AGRESTINA","PAN","Prefeito","0","0","0","0","12.810","0.000",
"PE","AGUA PRETA","PAN","Prefeito","0","0","0","0","15.341","0.000",
"PE","AGUAS BELAS","PAN","Prefeito","0","0","0","0","19.192","0.000",
"PE","ALAGOINHA","PAN","Prefeito","0","0","0","0","7.751","0.000",
"PE","PETROLANDIA","PAN","Prefeito","0","0","0","0","15.868","0.000",
"PE","QUIPAPA","PAN","Prefeito","0","0","0","0","10.770","0.000",
"PE","RIO FORMOSO","PAN","Prefeito","0","0","0","0","12.323","0.000",
"PE","SANHARO","PAN","Prefeito","0","0","0","0","10.028","0.000",
"PE","SANTA MARIA DA BOA VISTA","PAN","Prefeito","0","0","0","0","18.162","0.000",
"PE","SAO JOSE DA COROA GRANDE","PAN","Prefeito","0","0","0","0","7.960","0.000",
"PE","SIRINHAEM","PAN","Prefeito","0","0","0","0","19.985","0.000",
"PE","TACARATU","PAN","Prefeito","0","0","0","0","8.474","0.000",
"PE","TIMBAUBA","PAN","Prefeito","0","0","0","0","31.546","0.000",
"PE","TRIUNFO","PAN","Prefeito","0","0","0","0","8.263","0.000",
"PE","VERTENTE DO LERIO","PAN","Prefeito","0","0","0","0","4.496","0.000",
"PE","FREI MIGUELINHO","PAN","Prefeito","0","0","0","0","8.694","0.000",
"PE","GAMELEIRA","PAN","Prefeito","0","0","0","0","10.825","0.000",
"PE","GARANHUNS","PAN","Prefeito","0","0","0","0","55.128","0.000",
