Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (SP) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:41:50  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"SP","JACAREI","PAN","Vereador","0","0","0","0","110.506","0.000",
"SP","JACI","PAN","Vereador","0","0","0","0","3.299","0.000",
"SP","JACUPIRANGA","PAN","Vereador","0","0","0","0","9.833","0.000",
"SP","JAGUARIUNA","PAN","Vereador","0","0","0","0","19.424","0.000",
"SP","JALES","PAN","Vereador","0","0","0","0","27.370","0.000",
"SP","JAMBEIRO","PAN","Vereador","0","0","0","0","2.912","0.000",
"SP","JANDIRA","PAN","Vereador","0","31","510","541","55.786","0.970",
"SP","JARDINOPOLIS","PAN","Vereador","0","0","0","0","17.986","0.000",
"SP","JARINU","PAN","Vereador","0","0","0","0","11.466","0.000",
"SP","JAU","PAN","Vereador","0","0","0","0","68.390","0.000",
"SP","JERIQUARA","PAN","Vereador","0","0","0","0","2.631","0.000",
"SP","JOANOPOLIS","PAN","Vereador","0","0","0","0","6.674","0.000",
"SP","JOAO RAMALHO","PAN","Vereador","0","0","0","0","2.811","0.000",
"SP","JOSE BONIFACIO","PAN","Vereador","0","0","0","0","17.676","0.000",
"SP","JULIO MESQUITA","PAN","Vereador","0","0","0","0","3.274","0.000",
"SP","JUMIRIM","PAN","Vereador","0","0","0","0","1.631","0.000",
"SP","JUNDIAI","PAN","Vereador","0","88","2","90","194.830","0.046",
"SP","JUNQUEIROPOLIS","PAN","Vereador","0","0","0","0","10.381","0.000",
