Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (MARANHAO) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:50:34  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","MA","BACABAL","PFL","25000","PEDRO ROBERTO DE SOUSA ROCHA","138","Suplente","0.315","PMDB / PFL / PV",
"Vereador","MA","BACABAL","PRTB","28789","PEDRO SILVA","43","Não eleito","0.098","(sem coligação)",
"Vereador","MA","BACABAL","PSB","40615","RAIMUNDA OLIVEIRA DA SILVA","40","Não eleito","0.091","PPS / PAN / PMN / PSB",
"Vereador","MA","BACABAL","PSDB","45679","RAIMUNDA SOARES PEDROSA","22","Suplente","0.050","PTB / PSDB / PT do B",
"Vereador","MA","BACABAL","PL","22147","RAIMUNDO ALVES DOS SANTOS","41","Não eleito","0.094","PL / PTN / PCB",
"Vereador","MA","BACABAL","PDT","12612","RAIMUNDO AMANCIO FERREIRA","16","Não eleito","0.037","PDT / PT / PTC / PC do B",
"Vereador","MA","BACABAL","PRTB","28104","RAIMUNDO BORALHO","44","Não eleito","0.101","(sem coligação)",
"Vereador","MA","BELA VISTA","PMDB","15111","ANTONIA CLEIDE SANTOS MARTINS","55","Suplente","0.977","PP / PMDB / PSB / PV / PT do B",
"Vereador","MA","BELA VISTA","PT do B","70111","ANTONIO JOSE SILVA SOUSA","125","Suplente","2.221","PP / PMDB / PSB / PV / PT do B",
"Vereador","MA","BELA VISTA","PPS","23456","CARLOS ALBERTO ARAÚJO AMORIM","110","Suplente","1.955","PFL / PPS / PDT / PT / PSDC / PL / PC do B",
"Vereador","MA","BELA VISTA","PPS","23444","CICERO HENRIQUE DO NASCIMENTO RODRIGUES","408","Eleito","7.249","PFL / PPS / PDT / PT / PSDC / PL / PC do B",
"Vereador","MA","BELA VISTA","PT do B","70123","EURISVALDO FRANCO CHAVES","137","Suplente","2.434","PP / PMDB / PSB / PV / PT do B",
"Vereador","MA","BELA VISTA","PPS","23666","FLORENCIO MATOS DE SOUSA","31","Suplente","0.551","PFL / PPS / PDT / PT / PSDC / PL / PC do B",
"Vereador","MA","BELA VISTA","PT do B","70000","FRANCISCO AZEVEDO MOTA","275","Eleito","4.886","PP / PMDB / PSB / PV / PT do B",
"Vereador","MA","BELA VISTA","PT","13213","FRANCISCO DA SILVA DO NASCIMENTO","36","Suplente","0.640","PFL / PPS / PDT / PT / PSDC / PL / PC do B",
"Vereador","MA","BELA VISTA","PT do B","70333","FRANCISCO VICENTE DA SILVA","72","Suplente","1.279","PP / PMDB / PSB / PV / PT do B",
"Vereador","MA","BELA VISTA","PT","13222","HELENA SAMPAIO DE SOUSA","32","Suplente","0.569","PFL / PPS / PDT / PT / PSDC / PL / PC do B",
"Vereador","MA","BELA VISTA","PFL","25555","IONE DE JESUS FERREIRA DOS SANTOS","265","Eleito por Média","4.709","PFL / PPS / PDT / PT / PSDC / PL / PC do B",
"Vereador","MA","BELA VISTA","PT","13333","JOSÉ RIBAMAR DA SILVA LOPES","63","Suplente","1.119","PFL / PPS / PDT / PT / PSDC / PL / PC do B",
"Vereador","MA","BELA VISTA","PV","43000","JOSE SANTOS AGUIAR","336","Eleito","5.970","PP / PMDB / PSB / PV / PT do B",
"Vereador","MA","BELA VISTA","PT","13456","JOSÉ VIEIRA DA SILVA","253","Suplente","4.495","PFL / PPS / PDT / PT / PSDC / PL / PC do B",
"Vereador","MA","BELA VISTA","PFL","25222","JOSELI BEZERRA","243","Suplente","4.318","PFL / PPS / PDT / PT / PSDC / PL / PC do B",
"Vereador","MA","BELA VISTA","PV","43333","JOSEMAR VIEIRA DOS SANTOS","71","Suplente","1.262","PP / PMDB / PSB / PV / PT do B",
"Vereador","MA","BELA VISTA","PL","22222","KLEITON VIANA MACEDO","253","Suplente","4.495","PFL / PPS / PDT / PT / PSDC / PL / PC do B",
"Vereador","MA","BELA VISTA","PMDB","15000","LOIDE MENDES SILVA","109","Suplente","1.937","PP / PMDB / PSB / PV / PT do B",
"Vereador","MA","BELA VISTA","PT do B","70222","LOURIVAL FONTELES DE ARAUJO","72","Suplente","1.279","PP / PMDB / PSB / PV / PT do B",
"Vereador","MA","BELA VISTA","PPS","23123","LUCILIO GOMES DA SILVA","146","Suplente","2.594","PFL / PPS / PDT / PT / PSDC / PL / PC do B",
"Vereador","MA","BELA VISTA","PP","11110","MANOEL ANTONIO RODRIGUES","67","Suplente","1.190","PP / PMDB / PSB / PV / PT do B",
"Vereador","MA","BELA VISTA","PSB","40000","MARIA DA CONCEIÇÃO MORAIS SANTOS","86","Suplente","1.528","PP / PMDB / PSB / PV / PT do B",
"Vereador","MA","BELA VISTA","PFL","25111","MARIA DA SILVA ARAÚJO","273","Eleito","4.851","PFL / PPS / PDT / PT / PSDC / PL / PC do B",
"Vereador","MA","BELA VISTA","PP","11115","MARIA EVA AMORIM DE SOUSA","27","Suplente","0.480","PP / PMDB / PSB / PV / PT do B",
"Vereador","MA","BELA VISTA","PSB","40111","MARIA GORETE DOS SANTOS SILVA","90","Suplente","1.599","PP / PMDB / PSB / PV / PT do B",
"Vereador","MA","BELA VISTA","PSB","40112","NATALINO DA CONCEIÇÃO ABREU","122","Suplente","2.168","PP / PMDB / PSB / PV / PT do B",
"Vereador","MA","BELA VISTA","PFL","25369","OLIMPIO PRIMO DE OLIVEIRA","290","Eleito","5.153","PFL / PPS / PDT / PT / PSDC / PL / PC do B",
"Vereador","MA","BELA VISTA","PT","13444","RAIMUNDA FELIX DA SILVA","230","Suplente","4.087","PFL / PPS / PDT / PT / PSDC / PL / PC do B",
"Vereador","MA","BELA VISTA","PP","11111","REGINALDO ALVES VIANA DO NASCIMENTO","227","Eleito","4.033","PP / PMDB / PSB / PV / PT do B",
"Vereador","MA","BELA VISTA","PFL","25444","VALDENIR LIMA","431","Eleito","7.658","PFL / PPS / PDT / PT / PSDC / PL / PC do B",
"Vereador","MA","BELA VISTA","PMDB","15789","ZEDEQUIAS CARDOSO OLIVEIRA","80","Suplente","1.421","PP / PMDB / PSB / PV / PT do B",
"Vereador","MA","ALCANTARA","PTB","14266","JOANA VIEGAS LEMOS PEREIRA","23","Não eleito","0.209","(sem coligação)",
"Vereador","MA","ALCANTARA","PV","43123","JOAO CLIMACO GUSMAO MELO","117","Não eleito","1.065","(sem coligação)",
"Vereador","MA","ALCANTARA","PSC","20236","JOAO COSTA","44","Suplente","0.401","PP / PSC",
